,X,Y,simul_2008_etat_initial_loyer,simul_2008_etat_initial_logement,simul_2008_etat_initial_taille,simul_2008_etat_initial_emissions,simul_2030_sc1_BAU_loyer,simul_2030_sc1_BAU_logement,simul_2030_sc1_BAU_taille,simul_2030_sc1_BAU_emissions,simul_2030_sc3_ZI_loyer,simul_2030_sc3_ZI_logement,simul_2030_sc3_ZI_taille,simul_2030_sc3_ZI_emissions,simul_2030_sc4_CV_loyer,simul_2030_sc4_CV_logement,simul_2030_sc4_CV_taille,simul_2030_sc4_CV_emissions,simul_2030_sc2_TU_loyer,simul_2030_sc2_TU_logement,simul_2030_sc2_TU_taille,simul_2030_sc2_TU_emissions,simul_2030_sc5_mix_loyer,simul_2030_sc5_mix_logement,simul_2030_sc5_mix_taille,simul_2030_sc5_mix_emissions,coeff_land,part_inond,distance_centre
11,613250.0,6891850.0,120.133214384995,0.0,97.19788472179329,6097246.14542283,219.702549314631,14790.0365126123,95.165109198159,6743794.48992144,219.80655416246003,15039.5278390228,95.1200803647905,6743794.48992144,222.174808254324,0.0,94.1061556929913,6743794.48992144,211.19409670319197,1056.11364890437,97.7601370250814,6109529.7422281,214.1803958833,0.0,96.4466094396311,6109529.7422281,0.62,0.0,50.104889980919026
12,613250.0,6890850.0,120.133214384995,0.0,97.3148620884317,6204612.79048248,220.647075849598,17122.4210946663,94.87976367093029,6785295.71124119,220.751527826232,17389.489433613002,94.83486985318159,6785295.71124119,223.12996331488998,0.0,93.82398535936849,6785295.71124119,211.89799868262,1643.40569882889,97.53269965071041,6223650.54350244,214.893884031748,0.0,96.22234301388349,6223650.54350244,0.62,0.0,49.52272205765753
13,613250.0,6889850.0,120.133214384995,0.0,97.41823952976941,6236777.039569099,221.372915568013,19015.5128540527,94.661891517733,6784411.36570487,221.47771114944302,19295.9877986568,94.6171007895406,6784411.36570487,223.863970729759,0.0,93.6085375871471,6784411.36570487,212.515764571861,2249.89096184867,97.33414931560979,6257618.53439444,215.52006233439602,0.0,96.0265605688136,6257618.53439444,0.5332,0.0,48.95406009719725
14,613250.0,6888850.0,120.133214384995,0.0,97.45006363344959,5980312.85024111,221.334128307709,18912.1584172404,94.67350339730659,6676783.027223,221.438905527662,19191.918956811398,94.62870717477502,6676783.027223,223.82474700592002,0.0,93.6200202550728,6676783.027223,212.784820009007,2539.7277752221303,97.2479811560911,6036035.01722919,215.792781423706,0.0,95.9415935451383,6036035.01722919,0.3596,0.0,48.399380161320245
15,613250.0,6887850.0,120.133214384995,0.0,97.6340433314811,5735341.37749014,221.942671515538,20562.0136080451,94.4917192979603,6443473.11392752,222.047736813367,20852.9582939802,94.44700908936791,6443473.11392752,224.440138001317,0.0,93.4402589654602,6443473.11392752,213.861211402327,3849.7037231173103,96.90509867177609,5702182.777757499,216.88382850041302,0.0,95.60349010418992,5702182.777757499,0.0124,0.0,47.859168400631454
16,613250.0,6886850.0,120.133214384995,0.0,97.8502242907992,5421408.78053851,222.590315958133,22383.8303957962,94.29918331409081,6189780.22890257,222.695687843946,22686.624526429103,94.254564206857,6189780.22890257,225.095070228091,0.0,93.2498654333433,6189780.22890257,215.223879295614,5839.396520411421,96.4752083884849,5344216.848013901,218.265047075707,0.0,95.17959032994709,5344216.848013901,0.0,0.0,47.33392018415547
17,613250.0,6885850.0,120.133214384995,0.0,98.1033499602047,5093101.86603369,223.327889521392,24540.5465171745,94.0810692072647,5914877.71418404,223.433610566678,24856.7756325781,94.03655330407129,5914877.71418404,225.84094352588198,0.0,93.0341783998416,5914877.71418404,216.959695489289,8882.82078105979,95.93425339509321,4966594.11649993,220.024489282374,0.0,94.64617157072941,4966594.11649993,0.1736,0.107142857142857,46.82413907377262
18,613250.0,6884850.0,121.259600807322,686.807995140731,97.486020616568,4755471.48484961,224.21627040456502,27252.7096932385,93.8199788433522,5619804.09943288,224.32241199990298,27585.0464116439,93.77558647907541,5619804.09943288,226.73932114139703,686.807995140731,92.7759933292489,5619804.09943288,219.143019916459,13479.278759176499,95.26419333303629,4577055.75110528,222.237523588472,686.807995140731,93.9854433150296,4577055.75110528,0.31,0.1,46.330335634441504
19,613250.0,6883850.0,122.690870606618,2951.20491496784,96.68855349178878,4422659.54131091,225.32170343793598,30799.8731821806,93.49754327370279,5311511.19692202,225.42836833350398,31152.155923641698,93.453303474769,5311511.19692202,227.857193341758,2951.20491496784,92.45714567411501,5311511.19692202,221.84534533448502,20294.0969597165,94.4504038458271,4193763.26839675,224.97661041550202,2951.20491496784,93.18298279199459,4193763.26839675,0.465,0.0933333333333333,45.8530260724415
20,613250.0,6882850.0,124.53057633758301,7733.915891263309,95.68644905625901,4035493.65257809,226.806043562962,35858.7591124968,93.0687930239425,4939679.80785708,226.913411129342,36237.6866728406,93.024756094776,4939679.80785708,229.358236382408,7733.915891263309,92.03316635966551,4939679.80785708,225.481069485947,31326.8589737592,93.3817446570064,3754483.42359397,228.661774962691,7733.915891263309,92.12919307546079,3754483.42359397,0.62,0.0,45.39273069556402
21,613250.0,6881850.0,126.74740836516399,15979.8341742185,94.5118523799231,3647461.94848968,228.81411973505,43232.0337704255,92.496296312097,4542844.98268402,228.922437903311,43646.817971821096,92.4525302685445,4542844.98268402,231.388908943493,15979.8341742185,91.46704012755569,4542844.98268402,229.960969716185,47711.2841166885,92.1045641858008,3312178.50511142,233.20256635427998,15979.8341742185,90.86977208496849,3312178.50511142,0.62,0.0,44.94997219131509
22,613250.0,6880850.0,129.364566552773,28905.058535085,93.1693145465945,3257621.16244547,231.466080054276,53880.761603105704,91.7531890543138,4130703.59333947,231.575653632318,54342.6825271126,91.70977462337619,4130703.59333947,234.070711122212,28905.058535085,90.7322018250858,4130703.59333947,235.339209229054,71243.2843584286,90.6260478320045,2868407.79483701,238.65386644366401,28905.058535085,89.41179922666521,2868407.79483701,0.1054,0.0588235294117647,44.52527372178637
23,613250.0,6879850.0,132.355494631516,47606.0017136082,91.69048162878721,2875186.58834293,234.79704066601897,68685.8706011862,90.8400750752255,3721824.80403831,234.90819108535197,69206.8335048434,90.7970926981946,3721824.80403831,237.439154217321,47606.0017136082,89.82924855780581,3721824.80403831,241.51215817292197,103196.382111789,88.99830689235421,2448060.62869815,244.910618306653,47606.0017136082,87.80665566395392,2448060.62869815,0.3596,0.0,44.11915683691156
24,613250.0,6878850.0,135.340799605996,70208.0772174392,90.27001614953829,2551166.36387675,238.390129673574,86390.31535410849,89.87947536936991,3366433.17058244,238.50298102298999,86974.9697297109,89.83694751484671,3366433.17058244,241.07267537483398,70208.0772174392,88.87933796305549,3366433.17058244,247.612516782742,139740.462075666,87.45773541589581,2107224.35155769,251.093740089786,70208.0772174392,86.28745236536551,2107224.35155769,0.6138,0.0,43.73213921133976
25,613250.0,6877850.0,135.808556905538,74092.9542087719,90.05226540486971,2533348.82484203,239.152326862242,90372.53143110279,89.6788623300168,3332785.42547246,239.26553902769402,90970.714322961,89.6364293986351,3332785.42547246,241.843449381657,74092.9542087719,88.6809572532085,3332785.42547246,248.43966083792003,145064.941077934,87.25380892777642,2083713.76065863,251.932101897799,74092.9542087719,86.0863529984811,2083713.76065863,0.62,0.0,43.36473221409305
26,613250.0,6876850.0,133.517733813164,55949.474267944,91.13104912608749,2861015.81525866,236.793257856095,78303.0258567504,90.30333400407949,3656896.48422833,236.905353263394,78859.3613895685,90.260605594332,3656896.48422833,239.457834350177,55949.474267944,89.2984800940938,3656896.48422833,243.415328536375,114076.929013066,88.5106433405083,2418067.16237789,246.83961456677798,55949.474267944,87.32575816210459,2418067.16237789,0.5394,0.0344827586206898,43.01743832447488
27,613250.0,6875850.0,131.514288952598,41937.8115224783,92.1006251147907,3184869.93311605,234.987791139079,69580.977487856,90.78845142077151,3974382.87294299,235.09903185765597,41937.8115224783,90.7454934702657,3974382.87294299,237.632051158703,41937.8115224783,89.7781993476023,3974382.87294299,238.831816285293,88688.4106007997,89.69629757394199,2765027.90681041,242.193895440624,41937.8115224783,88.4949588983136,2765027.90681041,0.3348,0.7407407407407409,42.69074841227312
28,613250.0,6874850.0,132.482966452008,48492.25462384651,91.6287170989218,3044667.55095281,236.126380639993,75028.9669216831,90.481785173265,3828318.22547961,236.238160354717,48492.25462384651,90.43897232660541,3828318.22547961,238.783452928209,48492.25462384651,89.4749455408575,3828318.22547961,240.805729781791,99279.53616836849,89.18098655747869,2606801.04477517,244.194602395673,48492.25462384651,87.9868002758288,2606801.04477517,0.62,0.52,42.38513890504548
29,613250.0,6873850.0,135.535943134507,71817.6782405691,90.179017473456,2658413.6323733996,239.50844945688098,92260.0104961305,89.5855017086141,3424501.79941558,239.621830206977,92864.51752497711,89.5431129522447,3424501.79941558,242.203579336569,71817.6782405691,88.58863550580179,3424501.79941558,247.351969756296,138081.336370655,87.5222114657223,2193386.51890341,250.82965931803102,71817.6782405691,86.3510344875164,2193386.51890341,0.4836,0.0,42.101068870041765
30,613250.0,6872850.0,137.138833174317,85637.9990272196,89.43990345572321,2488531.35214273,241.449769958092,102847.798381455,89.0806875731029,3239562.23806657,241.564069708646,103486.822384778,89.03853767729679,3239562.23806657,244.166745041575,85637.9990272196,88.0894387094894,3239562.23806657,250.693344345306,160012.138725797,86.70398949451891,2018616.8006842,254.216345091689,85637.9990272196,85.54415431237341,2018616.8006842,0.6138,0.0,41.83897704294406
31,613250.0,6871850.0,134.34889138332,62274.6287481872,90.7360304742164,2841934.05415323,238.40584521405898,86471.6301971138,89.8753279754592,3600657.93634984,238.518704003045,87056.5634264601,89.83280208333919,3600657.93634984,241.088567758444,62274.62874818731,88.87523671943408,3600657.93634984,244.599738247973,121087.99416635199,88.2104123621644,2381836.36779974,248.04009401377002,62274.62874818731,87.0296917889518,2381836.36779974,0.62,0.0,41.59927883990298
32,613250.0,6870850.0,131.718013330329,43281.664485767404,92.0008874355473,3246018.51665772,235.884656098037,73857.34115304491,90.5466805147843,4007801.05856604,235.996321382938,74397.5741234639,90.50383696189691,4007801.05856604,238.53900831922797,43281.664485767404,89.5391187569051,4007801.05856604,238.646110571951,87718.968229599,89.7451507476746,2824142.63784418,242.00566870571097,43281.664485767404,88.5431338944093,2824142.63784418,0.4526,0.082191780821918,41.382363393117124
